content_id,publish_date,month,platform,title,url,editor,topic_main,topic_sub,season_keyword,target,format,tone,cta_type,publish_time,views,likes,comments,saves,shares,measure_point,review_note,performance_score,performance_level
HOMEF-0111,2025-06-22,6,홈페이지,대학생을 위한 과제 마감 가이드 요약본,https://example.com/univ/home/2025/06/homef-0111,이도윤,대학생활,과제 마감,종강,재학생,기사,실용형,아카이브 이동,11:00,172,,4,,2,발행 후 30일,,121,낮음
HOMEF-0112,2025-06-23,6,홈페이지,대학생이 팀플 마감 할 때 놓치기 쉬운 것들 바로 적용편,https://example.com/univ/home/2025/06/homef-0112,최예준,관계,팀플 마감,종강,재학생,인터뷰,공감형,공유 유도,11:40,239,,0,,2,발행 후 7일,시의성은 맞지만 반응은 낮음,168,낮음
IGF-0077,2025-06-24,6,인스타그램,종강에 보는 대학생 과제 마감 체크리스트 요약본,https://instagram.com/p/igf-0077,이도윤,대학생활,과제 마감,종강,재학생,카드뉴스,가벼운 유머형,공유 유도,19:45,"6,412",507,18,234,94,발행 후 7일,,294,보통
IGF-0078,2025-06-28,6,인스타그램,요즘 대학생이 많이 찾는 종강 체크리스트 팁,https://instagram.com/p/igf-0078,이도윤,대학생활,종강 체크리스트,종강,재학생,카드뉴스,실용형,프로필 링크,20:10,"1,277",219,8,71,40,발행 후 7일,,118,보통
IGF-0079,2025-06-28,6,인스타그램,대학생 관점에서 다시 본 방학 계획 현실 버전,https://instagram.com/p/igf-0079,최예준,자기계발,방학 계획,종강,재학생,피드,공감형,댓글 유도,21:20,"1,488",170,8,17,37,발행 후 48시간,,81,보통
HOMEF-0113,2025-06-30,6,홈페이지,대학생 생활에서 자주 흔들리는 기말고사 포인트 공감 포인트,https://example.com/univ/home/2025/06/homef-0113,정하린,대학생활,기말고사,종강,전체,기사,공감형,댓글 유도,09:10,286,,2,,4,발행 후 30일,,201,낮음
HOMEF-0114,2025-06-30,6,홈페이지,대학생을 위한 실전 기말고사 노하우 체크포인트,https://example.com/univ/home/2025/06/homef-0114,김민지,대학생활,기말고사,종강,전체,인터뷰,실용형,링크 클릭,15:10,"2,648",,28,,24,발행 후 14일,,"1,862",높음
IGF-0080,2025-07-02,7,인스타그램,대학생 생활에서 자주 흔들리는 대외활동 준비 포인트 현실 버전,https://instagram.com/p/igf-0080,이도윤,취업,대외활동 준비,방학,취준생,인터뷰,관찰형,댓글 유도,19:05,"1,693",176,1,59,40,발행 후 48시간,CTA 보완 필요,96,보통
HOMEF-0115,2025-07-03,7,홈페이지,방학에 보는 대학생 자격증 공부 체크리스트 실전편,https://example.com/univ/home/2025/07/homef-0115,박서윤,취업,자격증 공부,방학,취준생,카드뉴스,관찰형,아카이브 이동,10:00,319,,3,,6,발행 후 30일,검색 유입형 주제로 재활용 가능,225,낮음
IGF-0081,2025-07-03,7,인스타그램,대학생을 위한 자격증 공부 현실 조언,https://instagram.com/p/igf-0081,박서윤,취업,자격증 공부,방학,취준생,카드뉴스,정보형,댓글 유도,12:00,"8,487",493,53,165,30,발행 후 7일,주제 적합도는 높지만 확산력은 보통,258,보통
HOMEF-0116,2025-07-04,7,홈페이지,대학생이 대외활동 준비 할 때 놓치기 쉬운 것들,https://example.com/univ/home/2025/07/homef-0116,이도윤,취업,대외활동 준비,방학,취준생,카드뉴스,정보형,링크 클릭,11:30,790,,15,,22,발행 후 7일,,558,높음
IGF-0082,2025-07-05,7,인스타그램,대학생이라면 한 번쯤 겪는 대외활동 준비 현실 실전편,https://instagram.com/p/igf-0082,이도윤,취업,대외활동 준비,방학,취준생,릴스,실용형,저장 유도,18:20,"18,089","1,506",82,611,382,발행 후 72시간,저장/공유 유도가 잘 먹힘,870,높음
IGF-0083,2025-07-06,7,인스타그램,대학생을 위한 여름방학 루틴 현실 조언 실전편,https://instagram.com/p/igf-0083,이도윤,자기계발,여름방학 루틴,방학,재학생,릴스,실용형,댓글 유도,12:20,"29,673","1,885",35,842,265,발행 후 7일,,"1,063",높음
IGF-0084,2025-07-06,7,인스타그램,대학생을 위한 알바와 여행 현실 조언,https://instagram.com/p/igf-0084,한지우,소비,알바와 여행,방학,재학생,피드,가벼운 유머형,공유 유도,13:45,"9,758",516,49,384,80,발행 후 7일,,343,보통
HOMEF-0117,2025-07-07,7,홈페이지,지금 대학생에게 필요한 자격증 공부 정리 현실 버전,https://example.com/univ/home/2025/07/homef-0117,김민지,취업,자격증 공부,방학,취준생,기사,정보형,아카이브 이동,15:40,230,,3,,2,발행 후 14일,,162,낮음
IGF-0085,2025-07-07,7,인스타그램,대학생을 위한 대외활동 준비 현실 조언,https://instagram.com/p/igf-0085,김민지,취업,대외활동 준비,방학,취준생,인터뷰,관찰형,프로필 링크,19:10,"8,458",845,12,388,83,발행 후 7일,제목/썸네일 보완 여지 있음,472,보통
IGF-0086,2025-07-08,7,인스타그램,대학생 생활에서 자주 흔들리는 휴식 계획 포인트 요약본,https://instagram.com/p/igf-0086,한지우,자기계발,휴식 계획,방학,재학생,피드,가벼운 유머형,저장 유도,11:30,"12,653",569,52,272,102,발행 후 7일,안정적인 반응,335,보통
IGF-0087,2025-07-09,7,인스타그램,대학생이라면 한 번쯤 겪는 여름방학 루틴 현실 한눈에 보기,https://instagram.com/p/igf-0087,최예준,자기계발,여름방학 루틴,방학,전체,릴스,관찰형,저장 유도,11:10,"3,724",718,48,87,124,발행 후 48시간,안정적인 반응,343,보통
IGF-0088,2025-07-10,7,인스타그램,대학생을 위한 실전 소비 관리 노하우 요약본,https://instagram.com/p/igf-0088,최예준,소비,소비 관리,방학,전체,카드뉴스,관찰형,공유 유도,13:10,"5,077",880,13,245,30,발행 후 7일,안정적인 반응,433,보통
HOMEF-0118,2025-07-11,7,홈페이지,대학생 관점에서 다시 본 휴식 계획 입문편,https://example.com/univ/home/2025/07/homef-0118,정하린,자기계발,휴식 계획,방학,재학생,카드뉴스,공감형,댓글 유도,10:50,743,,10,,15,발행 후 7일,제목/썸네일 보완 여지 있음,524,보통
IGF-0089,2025-07-12,7,인스타그램,대학생을 위한 대외활동 준비 가이드,https://instagram.com/p/igf-0089,박서윤,취업,대외활동 준비,방학,취준생,릴스,실용형,저장 유도,18:05,"1,749",169,7,53,35,발행 후 72시간,후킹 포인트가 약한 편,91,보통
HOMEF-0119,2025-07-13,7,홈페이지,대학생이라면 한 번쯤 겪는 대외활동 준비 현실 체크포인트,https://example.com/univ/home/2025/07/homef-0119,이도윤,취업,대외활동 준비,방학,취준생,기사,관찰형,공유 유도,17:10,476,,11,,19,발행 후 7일,,337,보통
IGF-0090,2025-07-14,7,인스타그램,대학생이 휴식 계획 할 때 놓치기 쉬운 것들 바로 적용편,https://instagram.com/p/igf-0090,최예준,자기계발,휴식 계획,방학,재학생,피드,관찰형,댓글 유도,19:20,"5,233",140,17,30,20,발행 후 7일,시의성은 맞지만 반응은 낮음,71,낮음
IGF-0091,2025-07-14,7,인스타그램,대학생이라면 한 번쯤 겪는 알바와 여행 현실 바로 적용편,https://instagram.com/p/igf-0091,박서윤,소비,알바와 여행,방학,전체,피드,실용형,공유 유도,21:20,"13,418",563,40,156,91,발행 후 7일,,294,보통
IGF-0092,2025-07-16,7,인스타그램,대학생을 위한 실전 알바와 여행 노하우 현실 버전,https://instagram.com/p/igf-0092,박서윤,소비,알바와 여행,방학,전체,피드,가벼운 유머형,댓글 유도,13:00,"4,796",70,2,31,7,발행 후 72시간,CTA 보완 필요,39,낮음
HOMEF-0120,2025-07-17,7,홈페이지,대학생을 위한 실전 알바와 여행 노하우,https://example.com/univ/home/2025/07/homef-0120,김민지,소비,알바와 여행,방학,전체,기사,공감형,공유 유도,10:30,534,,14,,12,발행 후 30일,주제 적합도는 높지만 확산력은 보통,378,보통
IGF-0093,2025-07-18,7,인스타그램,요즘 대학생이 많이 찾는 대외활동 준비 팁,https://instagram.com/p/igf-0093,최예준,취업,대외활동 준비,방학,취준생,릴스,정보형,댓글 유도,12:00,"13,255",374,44,247,122,발행 후 7일,주제 적합도는 높지만 확산력은 보통,253,보통
IGF-0094,2025-07-18,7,인스타그램,대학생을 위한 여름방학 루틴 가이드 현실 버전,https://instagram.com/p/igf-0094,박서윤,자기계발,여름방학 루틴,방학,전체,카드뉴스,실용형,댓글 유도,12:10,"9,969",312,54,129,57,발행 후 72시간,제목/썸네일 보완 여지 있음,180,보통
HOMEF-0121,2025-07-19,7,홈페이지,지금 대학생에게 필요한 여름방학 루틴 정리 체크포인트,https://example.com/univ/home/2025/07/homef-0121,이도윤,자기계발,여름방학 루틴,방학,재학생,기사,정보형,링크 클릭,11:20,442,,10,,19,발행 후 7일,주제 적합도는 높지만 확산력은 보통,313,보통
IGF-0095,2025-07-19,7,인스타그램,지금 대학생에게 필요한 알바와 여행 정리 실전편,https://instagram.com/p/igf-0095,김민지,소비,알바와 여행,방학,전체,피드,실용형,저장 유도,12:45,"2,945",84,13,31,3,발행 후 7일,후킹 포인트가 약한 편,45,낮음
IGF-0096,2025-07-21,7,인스타그램,대학생을 위한 실전 대외활동 준비 노하우,https://instagram.com/p/igf-0096,정하린,취업,대외활동 준비,방학,취준생,카드뉴스,정보형,저장 유도,12:15,"7,041",457,28,371,64,발행 후 72시간,제목/썸네일 보완 여지 있음,310,보통
HOMEF-0122,2025-07-21,7,홈페이지,대학생이라면 한 번쯤 겪는 자격증 공부 현실,https://example.com/univ/home/2025/07/homef-0122,김민지,취업,자격증 공부,방학,취준생,기사,관찰형,댓글 유도,15:40,"2,027",,38,,19,발행 후 7일,계절성 주제 반응 우수,"1,428",높음
HOMEF-0123,2025-07-22,7,홈페이지,대학생 생활에서 자주 흔들리는 소비 관리 포인트,https://example.com/univ/home/2025/07/homef-0123,김민지,소비,소비 관리,방학,전체,기사,정보형,공유 유도,15:30,437,,14,,23,발행 후 7일,안정적인 반응,311,보통
IGF-0097,2025-07-22,7,인스타그램,방학에 보는 대학생 여름방학 루틴 체크리스트 실전편,https://instagram.com/p/igf-0097,이도윤,자기계발,여름방학 루틴,방학,재학생,릴스,가벼운 유머형,댓글 유도,18:15,"3,525",272,22,161,36,발행 후 48시간,,167,보통
HOMEF-0124,2025-07-24,7,홈페이지,요즘 대학생이 많이 찾는 휴식 계획 팁 요약본,https://example.com/univ/home/2025/07/homef-0124,김민지,자기계발,휴식 계획,방학,전체,기사,실용형,공유 유도,14:20,510,,8,,19,발행 후 14일,안정적인 반응,361,보통
HOMEF-0125,2025-07-27,7,홈페이지,대학생이 대외활동 준비 할 때 놓치기 쉬운 것들,https://example.com/univ/home/2025/07/homef-0125,박서윤,취업,대외활동 준비,방학,취준생,인터뷰,실용형,링크 클릭,10:20,264,,0,,2,발행 후 30일,검색 유입형 주제로 재활용 가능,185,낮음
HOMEF-0126,2025-07-28,7,홈페이지,대학생이 소비 관리 할 때 놓치기 쉬운 것들 실전편,https://example.com/univ/home/2025/07/homef-0126,이도윤,소비,소비 관리,방학,전체,기사,공감형,링크 클릭,09:20,874,,14,,12,발행 후 30일,제목/썸네일 보완 여지 있음,616,높음
IGF-0098,2025-07-28,7,인스타그램,대학생이라면 한 번쯤 겪는 대외활동 준비 현실,https://instagram.com/p/igf-0098,박서윤,취업,대외활동 준비,방학,취준생,피드,정보형,프로필 링크,12:00,"2,898",166,11,79,16,발행 후 72시간,후킹 포인트가 약한 편,94,보통
IGF-0099,2025-07-29,7,인스타그램,대학생을 위한 휴식 계획 현실 조언,https://instagram.com/p/igf-0099,박서윤,자기계발,휴식 계획,방학,전체,릴스,실용형,공유 유도,13:05,"2,144",165,8,89,19,발행 후 7일,,97,보통
HOMEF-0127,2025-07-29,7,홈페이지,요즘 대학생이 많이 찾는 대외활동 준비 팁,https://example.com/univ/home/2025/07/homef-0127,김민지,취업,대외활동 준비,방학,취준생,기사,관찰형,댓글 유도,15:30,293,,2,,2,발행 후 14일,후킹 포인트가 약한 편,206,낮음
IGF-0100,2025-07-31,7,인스타그램,대학생 관점에서 다시 본 대외활동 준비,https://instagram.com/p/igf-0100,한지우,취업,대외활동 준비,방학,취준생,카드뉴스,관찰형,저장 유도,19:00,"30,896","1,741",40,654,270,발행 후 48시간,초반 반응이 빠르게 올라감,951,높음
IGF-0101,2025-08-01,8,인스타그램,대학생이라면 한 번쯤 겪는 복학 준비 현실 한눈에 보기,https://instagram.com/p/igf-0101,정하린,대학생활,복학 준비,2학기 시작,복학생,릴스,공감형,공유 유도,13:00,"12,739",728,34,355,57,발행 후 7일,,413,보통
HOMEF-0128,2025-08-01,8,홈페이지,대학생 관점에서 다시 본 남은 방학 활용,https://example.com/univ/home/2025/08/homef-0128,최예준,자기계발,남은 방학 활용,2학기 시작,재학생,기사,실용형,아카이브 이동,15:10,554,,6,,9,발행 후 7일,,390,보통
HOMEF-0129,2025-08-02,8,홈페이지,대학생이 수강신청 할 때 놓치기 쉬운 것들,https://example.com/univ/home/2025/08/homef-0129,김민지,대학생활,수강신청,2학기 시작,재학생,카드뉴스,실용형,공유 유도,15:10,374,,2,,0,발행 후 7일,시의성은 맞지만 반응은 낮음,262,낮음
HOMEF-0130,2025-08-04,8,홈페이지,2학기 시작에 보는 대학생 수강신청 체크리스트 입문편,https://example.com/univ/home/2025/08/homef-0130,박서윤,대학생활,수강신청,2학기 시작,전체,카드뉴스,정보형,아카이브 이동,17:00,"1,194",,36,,41,발행 후 7일,,847,높음
IGF-0102,2025-08-04,8,인스타그램,2학기 시작에 보는 대학생 남은 방학 활용 체크리스트 한눈에 보기,https://instagram.com/p/igf-0102,한지우,자기계발,남은 방학 활용,2학기 시작,재학생,카드뉴스,공감형,댓글 유도,19:20,"5,830",498,41,149,110,발행 후 72시간,,270,보통
IGF-0103,2025-08-06,8,인스타그램,대학생 생활에서 자주 흔들리는 복학 준비 포인트 요약본,https://instagram.com/p/igf-0103,김민지,대학생활,복학 준비,2학기 시작,복학생,카드뉴스,가벼운 유머형,프로필 링크,19:20,"12,976",858,20,107,103,발행 후 72시간,,398,보통
HOMEF-0131,2025-08-07,8,홈페이지,대학생이 남은 방학 활용 할 때 놓치기 쉬운 것들 입문편,https://example.com/univ/home/2025/08/homef-0131,이도윤,자기계발,남은 방학 활용,2학기 시작,전체,인터뷰,공감형,공유 유도,09:30,317,,0,,7,발행 후 14일,시의성은 맞지만 반응은 낮음,223,낮음
HOMEF-0132,2025-08-08,8,홈페이지,대학생이라면 한 번쯤 겪는 남은 방학 활용 현실 실전편,https://example.com/univ/home/2025/08/homef-0132,이도윤,자기계발,남은 방학 활용,2학기 시작,재학생,기사,공감형,링크 클릭,09:30,598,,9,,6,발행 후 30일,,421,보통
HOMEF-0133,2025-08-09,8,홈페이지,대학생 관점에서 다시 본 방 정리 실전편,https://example.com/univ/home/2025/08/homef-0133,김민지,소비,방 정리,2학기 시작,재학생,기사,공감형,댓글 유도,11:00,"1,738",,38,,26,발행 후 14일,,"1,227",높음
IGF-0104,2025-08-09,8,인스타그램,대학생을 위한 복학 준비 현실 조언 요약본,https://instagram.com/p/igf-0104,김민지,대학생활,복학 준비,2학기 시작,복학생,피드,공감형,공유 유도,11:15,"5,304",409,10,192,107,발행 후 48시간,제목/썸네일 보완 여지 있음,244,보통
IGF-0105,2025-08-09,8,인스타그램,대학생이 개강 전 루틴 할 때 놓치기 쉬운 것들,https://instagram.com/p/igf-0105,김민지,자기계발,개강 전 루틴,2학기 시작,재학생,인터뷰,관찰형,프로필 링크,20:45,"4,605",54,5,21,26,발행 후 72시간,,34,낮음
HOMEF-0134,2025-08-11,8,홈페이지,요즘 대학생이 많이 찾는 시간표 점검 팁 바로 적용편,https://example.com/univ/home/2025/08/homef-0134,박서윤,자기계발,시간표 점검,2학기 시작,재학생,기사,정보형,아카이브 이동,14:00,"1,603",,29,,44,발행 후 14일,계절성 주제 반응 우수,"1,132",높음
IGF-0106,2025-08-12,8,인스타그램,대학생이라면 한 번쯤 겪는 개강 전 루틴 현실,https://instagram.com/p/igf-0106,박서윤,자기계발,개강 전 루틴,2학기 시작,재학생,릴스,실용형,공유 유도,11:05,"4,361",811,15,221,137,발행 후 48시간,,420,보통
IGF-0107,2025-08-12,8,인스타그램,지금 대학생에게 필요한 개강 전 루틴 정리 실전편,https://instagram.com/p/igf-0107,김민지,자기계발,개강 전 루틴,2학기 시작,재학생,릴스,가벼운 유머형,댓글 유도,21:20,"12,951",868,38,396,89,발행 후 72시간,,488,보통
HOMEF-0135,2025-08-14,8,홈페이지,대학생을 위한 개강 전 루틴 가이드 한눈에 보기,https://example.com/univ/home/2025/08/homef-0135,이도윤,자기계발,개강 전 루틴,2학기 시작,재학생,기사,정보형,아카이브 이동,15:20,748,,6,,4,발행 후 14일,안정적인 반응,525,보통
IGF-0108,2025-08-15,8,인스타그램,대학생 생활에서 자주 흔들리는 남은 방학 활용 포인트 바로 적용편,https://instagram.com/p/igf-0108,최예준,자기계발,남은 방학 활용,2학기 시작,재학생,인터뷰,실용형,댓글 유도,11:45,"13,980",605,17,202,114,발행 후 72시간,,327,보통
IGF-0109,2025-08-16,8,인스타그램,대학생을 위한 남은 방학 활용 현실 조언 실전편,https://instagram.com/p/igf-0109,박서윤,자기계발,남은 방학 활용,2학기 시작,재학생,인터뷰,실용형,공유 유도,11:10,"2,591",223,4,27,15,발행 후 72시간,후킹 포인트가 약한 편,101,보통
HOMEF-0136,2025-08-22,8,홈페이지,2학기 시작에 보는 대학생 개강 전 루틴 체크리스트 공감 포인트,https://example.com/univ/home/2025/08/homef-0136,이도윤,자기계발,개강 전 루틴,2학기 시작,재학생,기사,정보형,아카이브 이동,15:20,772,,8,,15,발행 후 7일,,544,높음
HOMEF-0137,2025-08-25,8,홈페이지,2학기 시작에 보는 대학생 수강신청 체크리스트,https://example.com/univ/home/2025/08/homef-0137,정하린,대학생활,수강신청,2학기 시작,전체,기사,실용형,공유 유도,09:00,718,,17,,18,발행 후 7일,,508,보통
IGF-0110,2025-08-25,8,인스타그램,대학생이라면 한 번쯤 겪는 복학 준비 현실 요약본,https://instagram.com/p/igf-0110,박서윤,대학생활,복학 준비,2학기 시작,복학생,카드뉴스,공감형,공유 유도,12:10,"8,803",502,33,349,45,발행 후 48시간,제목/썸네일 보완 여지 있음,318,보통
IGF-0111,2025-08-25,8,인스타그램,대학생을 위한 개강 전 루틴 가이드 바로 적용편,https://instagram.com/p/igf-0111,최예준,자기계발,개강 전 루틴,2학기 시작,재학생,릴스,공감형,저장 유도,12:30,"30,001","1,425",53,911,306,발행 후 7일,,910,높음
HOMEF-0138,2025-08-26,8,홈페이지,요즘 대학생이 많이 찾는 시간표 점검 팁,https://example.com/univ/home/2025/08/homef-0138,정하린,자기계발,시간표 점검,2학기 시작,재학생,기사,정보형,댓글 유도,11:20,908,,5,,10,발행 후 30일,주제 적합도는 높지만 확산력은 보통,638,높음
IGF-0112,2025-08-26,8,인스타그램,요즘 대학생이 많이 찾는 시간표 점검 팁 바로 적용편,https://instagram.com/p/igf-0112,김민지,자기계발,시간표 점검,2학기 시작,재학생,카드뉴스,관찰형,저장 유도,21:10,"13,197",645,14,306,81,발행 후 48시간,,367,보통
IGF-0113,2025-08-27,8,인스타그램,요즘 대학생이 많이 찾는 수강신청 팁 체크포인트,https://instagram.com/p/igf-0113,한지우,대학생활,수강신청,2학기 시작,전체,인터뷰,실용형,저장 유도,18:15,848,191,14,46,40,발행 후 72시간,시의성은 맞지만 반응은 낮음,100,보통
IGF-0114,2025-08-27,8,인스타그램,대학생이 개강 전 루틴 할 때 놓치기 쉬운 것들 입문편,https://instagram.com/p/igf-0114,정하린,자기계발,개강 전 루틴,2학기 시작,재학생,릴스,공감형,저장 유도,19:15,"18,812","1,967",90,703,361,발행 후 7일,,"1,079",높음
IGF-0115,2025-08-28,8,인스타그램,대학생 관점에서 다시 본 개강 전 루틴 한눈에 보기,https://instagram.com/p/igf-0115,김민지,자기계발,개강 전 루틴,2학기 시작,전체,카드뉴스,가벼운 유머형,공유 유도,20:20,"6,474",331,13,179,42,발행 후 7일,,196,보통
IGF-0116,2025-08-28,8,인스타그램,요즘 대학생이 많이 찾는 개강 전 루틴 팁 현실 버전,https://instagram.com/p/igf-0116,최예준,자기계발,개강 전 루틴,2학기 시작,재학생,릴스,실용형,댓글 유도,21:05,"12,027",294,26,176,88,발행 후 72시간,,191,보통
IGF-0117,2025-08-29,8,인스타그램,대학생을 위한 수강신청 가이드,https://instagram.com/p/igf-0117,한지우,대학생활,수강신청,2학기 시작,재학생,피드,관찰형,저장 유도,18:45,"21,280","1,525",60,477,218,발행 후 72시간,계절성 주제 반응 우수,803,높음
IGF-0118,2025-08-29,8,인스타그램,대학생을 위한 시간표 점검 현실 조언 한눈에 보기,https://instagram.com/p/igf-0118,김민지,자기계발,시간표 점검,2학기 시작,전체,피드,관찰형,저장 유도,21:00,"3,691",295,41,106,107,발행 후 48시간,안정적인 반응,175,보통
HOMEF-0139,2025-08-30,8,홈페이지,대학생을 위한 복학 준비 가이드,https://example.com/univ/home/2025/08/homef-0139,박서윤,대학생활,복학 준비,2학기 시작,복학생,기사,실용형,댓글 유도,10:10,"1,020",,44,,42,발행 후 30일,,727,높음
HOMEF-0140,2025-08-30,8,홈페이지,대학생을 위한 방 정리 현실 조언 실전편,https://example.com/univ/home/2025/08/homef-0140,정하린,소비,방 정리,2학기 시작,전체,기사,공감형,댓글 유도,17:10,352,,2,,5,발행 후 30일,,247,낮음
IGF-0119,2025-08-30,8,인스타그램,요즘 대학생이 많이 찾는 개강 전 루틴 팁,https://instagram.com/p/igf-0119,최예준,자기계발,개강 전 루틴,2학기 시작,재학생,피드,가벼운 유머형,댓글 유도,21:10,"1,336",213,10,86,9,발행 후 48시간,후킹 포인트가 약한 편,114,보통
IGF-0120,2025-08-30,8,인스타그램,대학생을 위한 복학 준비 가이드 입문편,https://instagram.com/p/igf-0120,최예준,대학생활,복학 준비,2학기 시작,복학생,인터뷰,관찰형,공유 유도,21:45,"21,714","1,451",85,844,244,발행 후 48시간,계절성 주제 반응 우수,891,높음
IGF-0121,2025-08-31,8,인스타그램,대학생을 위한 개강 전 루틴 가이드 바로 적용편,https://instagram.com/p/igf-0121,이도윤,자기계발,개강 전 루틴,2학기 시작,재학생,카드뉴스,실용형,프로필 링크,18:30,"11,641",703,43,186,139,발행 후 72시간,주제 적합도는 높지만 확산력은 보통,369,보통
HOMEF-0141,2025-09-01,9,홈페이지,대학생을 위한 개강 피로 현실 조언 입문편,https://example.com/univ/home/2025/09/homef-0141,박서윤,대학생활,개강 피로,2학기 시작,재학생,인터뷰,실용형,링크 클릭,14:40,788,,12,,18,발행 후 30일,,556,높음
IGF-0122,2025-09-01,9,인스타그램,대학생을 위한 실전 복학 적응 노하우 공감 포인트,https://instagram.com/p/igf-0122,한지우,대학생활,복학 적응,2학기 시작,복학생,릴스,실용형,댓글 유도,21:05,"4,559",167,15,16,22,발행 후 7일,짧은 영상 문법과 잘 맞는 주제,78,보통
IGF-0123,2025-09-05,9,인스타그램,지금 대학생에게 필요한 진로 고민 정리,https://instagram.com/p/igf-0123,한지우,취업,진로 고민,2학기 시작,취준생,피드,실용형,저장 유도,18:20,"15,311","1,898",35,"1,004",493,발행 후 72시간,저장/공유 유도가 잘 먹힘,"1,163",높음
HOMEF-0142,2025-09-06,9,홈페이지,대학생이 진로 고민 할 때 놓치기 쉬운 것들,https://example.com/univ/home/2025/09/homef-0142,정하린,취업,진로 고민,2학기 시작,취준생,카드뉴스,실용형,공유 유도,17:00,"2,280",,47,,61,발행 후 14일,,"1,612",높음
IGF-0124,2025-09-07,9,인스타그램,대학생이 2학기 목표 할 때 놓치기 쉬운 것들,https://instagram.com/p/igf-0124,한지우,자기계발,2학기 목표,2학기 시작,전체,릴스,가벼운 유머형,댓글 유도,18:00,"5,812",837,45,314,89,발행 후 48시간,,451,보통
IGF-0125,2025-09-07,9,인스타그램,2학기 시작에 보는 대학생 통학 루틴 체크리스트,https://instagram.com/p/igf-0125,김민지,대학생활,통학 루틴,2학기 시작,재학생,릴스,가벼운 유머형,댓글 유도,20:45,"23,681","1,962",128,977,433,발행 후 7일,저장/공유 유도가 잘 먹힘,"1,177",높음
HOMEF-0143,2025-09-09,9,홈페이지,대학생 생활에서 자주 흔들리는 복학 적응 포인트,https://example.com/univ/home/2025/09/homef-0143,한지우,대학생활,복학 적응,2학기 시작,복학생,카드뉴스,정보형,아카이브 이동,09:20,478,,17,,18,발행 후 7일,제목/썸네일 보완 여지 있음,340,보통
HOMEF-0144,2025-09-10,9,홈페이지,요즘 대학생이 많이 찾는 개강 피로 팁,https://example.com/univ/home/2025/09/homef-0144,최예준,대학생활,개강 피로,2학기 시작,재학생,기사,공감형,댓글 유도,17:40,486,,4,,16,발행 후 30일,제목/썸네일 보완 여지 있음,343,보통
HOMEF-0145,2025-09-12,9,홈페이지,대학생을 위한 복학 적응 현실 조언,https://example.com/univ/home/2025/09/homef-0145,최예준,대학생활,복학 적응,2학기 시작,복학생,기사,공감형,공유 유도,15:10,842,,10,,13,발행 후 30일,,593,높음
HOMEF-0146,2025-09-13,9,홈페이지,지금 대학생에게 필요한 복학 적응 정리 바로 적용편,https://example.com/univ/home/2025/09/homef-0146,이도윤,대학생활,복학 적응,2학기 시작,복학생,기사,정보형,공유 유도,15:00,839,,8,,9,발행 후 30일,,590,높음
IGF-0126,2025-09-14,9,인스타그램,지금 대학생에게 필요한 복학 적응 정리,https://instagram.com/p/igf-0126,김민지,대학생활,복학 적응,2학기 시작,복학생,릴스,관찰형,댓글 유도,21:15,"23,066",975,79,435,293,발행 후 48시간,초반 반응이 빠르게 올라감,587,높음
IGF-0127,2025-09-16,9,인스타그램,지금 대학생에게 필요한 개강 피로 정리,https://instagram.com/p/igf-0127,정하린,대학생활,개강 피로,2학기 시작,재학생,릴스,관찰형,공유 유도,12:15,"22,828","1,798",118,487,296,발행 후 72시간,,936,높음
HOMEF-0147,2025-09-17,9,홈페이지,대학생이라면 한 번쯤 겪는 진로 고민 현실,https://example.com/univ/home/2025/09/homef-0147,정하린,취업,진로 고민,2학기 시작,취준생,기사,정보형,댓글 유도,09:10,786,,12,,7,발행 후 7일,,553,높음
HOMEF-0148,2025-09-17,9,홈페이지,대학생이 개강 피로 할 때 놓치기 쉬운 것들 바로 적용편,https://example.com/univ/home/2025/09/homef-0148,정하린,대학생활,개강 피로,2학기 시작,전체,기사,정보형,댓글 유도,10:30,348,,4,,5,발행 후 30일,시의성은 맞지만 반응은 낮음,245,낮음
HOMEF-0149,2025-09-18,9,홈페이지,대학생을 위한 개강 피로 현실 조언 요약본,https://example.com/univ/home/2025/09/homef-0149,박서윤,대학생활,개강 피로,2학기 시작,전체,기사,정보형,링크 클릭,09:30,897,,14,,17,발행 후 30일,,632,높음
HOMEF-0150,2025-09-18,9,홈페이지,대학생을 위한 실전 진로 고민 노하우 바로 적용편,https://example.com/univ/home/2025/09/homef-0150,한지우,취업,진로 고민,2학기 시작,취준생,인터뷰,관찰형,링크 클릭,17:20,240,,4,,8,발행 후 7일,CTA 보완 필요,170,낮음
IGF-0128,2025-09-18,9,인스타그램,대학생이라면 한 번쯤 겪는 통학 루틴 현실 체크포인트,https://instagram.com/p/igf-0128,정하린,대학생활,통학 루틴,2학기 시작,전체,카드뉴스,관찰형,프로필 링크,20:10,824,202,4,20,5,발행 후 48시간,,88,보통
HOMEF-0151,2025-09-19,9,홈페이지,요즘 대학생이 많이 찾는 진로 고민 팁 요약본,https://example.com/univ/home/2025/09/homef-0151,이도윤,취업,진로 고민,2학기 시작,취준생,카드뉴스,관찰형,아카이브 이동,14:30,281,,0,,0,발행 후 7일,후킹 포인트가 약한 편,197,낮음
